sample_created_date,mean_value_scaled
2010-11-07,0.07273706896551722
2010-11-10,0.06573275862068965
2010-11-11,0.03185437997724687
2010-11-12,0.03261281759575275
2010-11-14,0.058778915434205534
2010-11-16,0.0
2010-11-17,0.006346308491447697
2010-11-18,0.05119453924914676
2010-11-19,0.00475351274112884
2010-11-20,0.0
2010-11-21,0.03919028340080972
2010-11-21,0.04329602286258633
2010-11-23,0.027468933943754083
2010-11-24,0.005232177894048397
2010-11-25,0.0
2010-11-25,0.001478201171428041
2010-11-25,0.0024616069716667795
2010-11-25,0.0021214351539741343
2010-11-25,0.002375017781708652
2010-11-26,1.0
2010-11-26,0.0008859252202905454
2010-11-28,0.0
2010-11-29,0.0
2010-11-29,0.04512703830109973
2010-11-30,0.006067500948047023
2010-11-30,0.006067500948047023
2010-11-30,0.006067500948047023
2010-11-30,0.006067500948047023
2010-12-02,0.007194244604316545
2010-12-04,0.04664391353811149
2010-12-06,0.007809288943690917
2010-12-07,0.0346938775510204
2010-12-09,0.171875
2010-12-10,0.004303318771598096
2010-12-12,0.00042279722645019446
2010-12-12,0.00042279722645019446
2010-12-13,0.1891163793103448
2010-12-15,0.061433447098976114
2010-12-17,0.013407455853499017
2010-12-18,0.0490301724137931
2010-12-18,0.06519396551724137
2010-12-19,0.10238907849829353
2010-12-20,0.039331896551724144
2010-12-21,0.021615472127417518
2010-12-27,0.06719097281586596
2010-12-28,0.057112068965517244
2011-01-04,0.005150631681243925
2011-01-06,0.17995689655172414
2011-01-07,0.060883620689655166
2011-01-15,0.0018522821148285835
2011-01-15,0.0016586637752994632
2011-01-17,0.0515737580583997
2011-01-17,0.02085703450891164
2011-01-20,0.07273706896551724
2011-01-23,0.059916571861964356
2011-01-31,0.007194244604316545
2011-02-01,0.007521255722694571
2011-02-07,0.00882930019620667
2011-02-18,0.0011953663254439155
2011-02-23,0.05387931034482759
2011-02-24,0.02692453545695866
2011-02-25,0.02178380600082203
2011-02-26,0.0023472647845080522
2011-03-01,0.052262931034482756
2011-03-02,0.004578155657292348
2011-03-05,0.0027819434483058398
2011-03-06,0.0010514401637772676
2011-03-07,0.019957132650631107
2011-03-09,0.06257110352673492
2011-03-11,0.0013692377909630305
2011-03-17,0.0018691182543304858
2011-03-19,0.07112068965517242
2011-03-21,0.0490301724137931
2011-03-24,0.005976831627219578
2011-03-29,0.0019560539870900435
2011-03-30,0.0
2011-04-04,0.00046387066048997105
2011-04-06,0.0005919161170302722
2011-04-11,0.006213211249182473
2011-04-18,0.003305548940223863
2011-04-20,0.0006679737511055583
2011-04-21,0.2084175084175084
2011-04-23,0.0021299254526091584
2011-04-25,0.1654094827586207
2011-05-01,0.0006096689688020958
2011-05-03,0.000593754445427163
2011-05-04,0.0013606872707705817
2011-05-05,0.021236253318164578
2011-05-06,0.020474137931034482
2011-05-08,0.0011838322340605447
2011-05-12,0.03450891164201744
2011-05-20,0.0024124665840777205
2011-05-24,0.0028254113146856186
2011-05-25,0.4511784511784512
2011-05-29,0.00228310502283105
2011-05-30,0.09083436087135222
2011-06-01,0.02882062950322336
2011-06-04,0.3154882154882155
2011-06-06,0.09632157755024649
2011-06-07,0.11907327586206896
2011-06-08,0.0
2011-06-13,0.0008658918995812794
2011-06-22,0.12877155172413793
2011-06-25,0.048160788775123246
2011-06-26,0.0030644845797744014
2011-06-28,0.19259259259259257
2011-06-29,0.059597205096588564
2011-07-03,0.4690721649484536
2011-07-04,0.0824353448275862
2011-07-08,0.15906288532675708
2011-07-12,0.00021756156992428863
2011-07-14,0.04778156996587031
2011-07-15,0.13689799014031095
2011-08-10,0.1878787878787879
2011-08-10,0.0
2011-08-16,0.0026160889470241986
2011-08-18,0.0003772814705318431
2011-08-21,0.026030927835051544
2011-08-22,1.0
2011-08-22,0.0004143911233710408
2011-08-29,0.020098596890405766
2011-08-31,0.14860681114551083
2011-09-01,0.0
2011-09-02,0.00035254170197237796
2011-09-03,0.0
2011-09-04,0.0005319050240285
2011-09-04,0.05195297686765263
2011-09-08,0.0002814681378068005
2011-09-09,0.0
2011-09-12,0.10835913312693499
2011-09-14,0.2724458204334365
2011-09-18,0.0
2011-09-20,0.02547444007522653
2011-09-22,1.0
2011-09-23,0.013651877133105804
2011-09-27,0.0
2011-09-27,0.0823529411764706
2011-09-28,0.32794612794612793
2011-09-29,0.2111111111111111
2011-09-30,0.12154882154882153
2011-09-30,0.12727272727272726
2011-10-03,0.0020766849249821387
2011-10-06,0.0
2011-10-08,0.18249158249158248
2011-10-12,0.009156311314584694
2011-10-13,0.0823529411764706
2011-10-15,0.0
2011-10-17,1.0
2011-10-18,0.0026160889470241986
2011-10-18,0.0032701111837802484
2011-10-19,0.0021243153131698025
2011-10-20,0.12230603448275862
2011-10-21,0.0005257200818886339
2011-10-25,0.0
2011-10-27,0.006067500948047023
2011-10-28,0.009480470231323474
2011-10-31,0.0013908073350797812
2011-11-04,0.05425400739827372
2011-11-10,0.00047005560262983735
2011-11-11,0.0
2011-11-12,0.0
2011-11-12,0.0
2011-11-12,0.00022517451024544043
2011-11-12,0.00011258725512272022
2011-11-13,0.07053469852104664
2011-11-13,0.017064846416382253
2011-11-13,0.01820250284414107
2011-11-13,0.0
2011-11-13,0.016306408797876374
2011-11-13,0.0
2011-11-13,0.0565036025786879
2011-11-14,0.0005919161170302722
2011-11-14,0.0005919161170302722
2011-11-14,0.0005919161170302722
2011-11-14,0.0015220700152207003
2011-11-14,0.0005919161170302722
2011-11-20,0.02215743440233236
2011-11-24,0.0
2011-11-24,0.0
2011-11-25,0.01137656427758817
2011-11-27,0.1344019728729963
2011-11-29,0.10316481709823262
2011-12-01,0.001695641819480829
2011-12-03,0.04110152075626798
2011-12-05,0.0
2011-12-05,0.18266253869969037
2011-12-10,0.0
2011-12-11,0.0005919161170302722
2011-12-16,0.007521255722694571
2011-12-18,0.0
2011-12-21,0.0070043103448275855
2011-12-22,1.0
2011-12-24,0.001387598099958695
2011-12-27,0.03221649484536082
2011-12-28,0.012141041420557509
2011-12-29,0.000661788808965692
2011-12-31,0.0009030015524204772
2012-01-04,0.02085703450891164
2012-01-06,0.0
2012-01-08,0.001703841387856258
2012-01-09,0.0
2012-01-11,0.006067500948047023
2012-01-13,0.021236253318164578
2012-01-15,0.0011518984590641367
2012-01-18,0.06452938758734073
2012-01-19,0.0003045861978940041
2012-01-24,0.001606629460510739
2012-01-24,0.08508014796547471
2012-01-25,0.0
2012-01-26,0.09987669543773119
2012-01-27,0.006067500948047023
2012-01-28,0.11314432989690719
2012-01-29,0.015153547002816146
2012-01-30,0.001324124791617052
2012-02-01,0.007430758838099528
2012-02-02,0.0005221477678182926
2012-02-05,0.04034877756881518
2012-02-06,0.020477815699658706
2012-02-08,0.00663058422234211
2012-02-11,0.0024994023168372777
2012-02-17,0.0005566447925879652
2012-02-18,0.004401590251961999
2012-02-19,0.0004503490204908805
2012-02-21,0.0018716439487814953
2012-02-21,0.0007669328253434189
2012-02-23,0.15046728971962617
2012-02-26,0.0004267610076507734
2012-03-03,0.0015220700152207003
2012-03-04,1.0
2012-03-08,0.09001233045622688
2012-03-09,0.050436101630640884
2012-03-11,0.0
2012-03-15,0.009480470231323474
2012-03-16,0.006213211249182473
2012-03-21,0.04808877928483354
2012-03-21,0.010791366906474819
2012-03-24,0.0
2012-03-25,0.0034991632435721893
2012-03-26,0.004905166775670372
2012-03-28,0.010464355788096794
2012-03-31,0.04418103448275862
2012-04-06,0.0009957756845184712
2012-04-08,0.023511566173682216
2012-04-11,1.0
2012-04-11,0.2568614325332313
2012-04-16,0.0
2012-04-17,0.05064655172413793
2012-04-24,0.20123839009287925
2012-04-26,0.22910216718266252
2012-05-03,0.0012384598063499216
2012-05-07,0.000152293098947002
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.35684489950701553
2012-05-17,0.09046391752577318
2012-05-21,0.24452519843167253
2012-05-21,0.1718466099263651
2012-05-26,0.021236253318164578
2012-05-27,0.0006184942139866281
2012-05-30,0.0
2012-06-01,0.0009301538981904278
2012-06-04,0.013052331146342737
2012-06-07,0.007274499225561686
2012-06-17,0.002467254108120981
2012-06-19,0.007824814231029048
2012-06-20,0.04205133978833596
2012-06-21,0.018101122617700808
2012-07-01,0.35219695674474266
2012-07-05,1.0
2012-07-07,0.015389819042787078
2012-07-15,0.06024646280237335
2012-07-21,0.05548705302096176
2012-07-23,0.06329634196465268
2012-07-27,0.0028784593143329207
2012-07-28,0.0
2012-07-28,0.0
2012-08-01,0.02882062950322336
2012-08-02,0.13828057760351917
2012-08-02,0.18714736540116667
2012-08-09,0.003246334159438249
2012-08-11,0.0004286734936889736
2012-08-13,0.0022168611853687157
2012-08-14,0.0
2012-08-16,0.001298837849371919
2012-08-17,0.14201030927835048
2012-08-21,0.0003896513548115757
2012-08-22,0.010470614726412971
2012-08-23,0.0
2012-08-24,0.20123839009287925
2012-08-25,0.0
2012-08-26,0.0011256594694556631
2012-08-27,0.0
2012-08-30,0.0004286734936889736
2012-08-31,0.02957906712172924
2012-09-01,0.0490301724137931
2012-09-02,0.0
2012-09-03,0.19504643962848298
2012-09-05,0.07849829351535836
2012-09-06,0.1728029071435402
2012-09-07,0.002325530851318163
2012-09-08,0.15931911638137133
2012-09-12,0.0027167416487361715
2012-09-12,0.0006927135196650234
2012-09-14,0.010464355788096794
2012-09-16,0.0027602095151159503
2012-09-17,0.17471550157789043
2012-09-19,0.0034284123144393587
2012-09-21,0.003407682775712515
2012-09-21,0.0038207352333746386
2012-09-22,0.0015524204771064365
2012-09-25,0.001581328887830436
2012-10-02,0.28771551724137934
2012-10-09,0.014410314751611681
2012-10-12,0.0
2012-10-15,0.0018603077963808559
2012-10-19,0.0009710359159590059
2012-10-21,0.000773117767483285
2012-10-22,0.055727554179566555
2012-10-23,0.0020647236530394906
2012-10-24,0.01311953352769679
2012-10-26,0.0020385806144320078
2012-10-28,0.0
2012-11-04,0.002000722841800909
2012-11-06,0.0
2012-11-08,0.0012778810408921935
2012-11-10,0.09471153846153846
2012-11-11,0.14547413793103448
2012-11-16,0.0007811383662776851
2012-11-17,0.0019448672416708945
2012-11-19,0.02464922260144103
2012-11-21,0.0
2012-11-23,0.04702313234736443
2012-11-24,0.0026298059159766143
2012-11-25,0.0
2012-11-27,0.002019528459156942
2012-12-05,0.0014534614028685758
2012-12-05,0.006213211249182473
2012-12-09,0.0011838322340605447
2012-12-11,0.0
2012-12-15,0.0017877426683188767
2012-12-18,0.002181471778994999
2012-12-22,0.02692453545695866
2012-12-26,0.04247250663632916
2012-12-29,0.0008225973046022154
2012-12-30,0.0
2012-12-31,0.0017070440306030932
2013-01-04,0.12782572955199342
2013-01-05,0.0
2013-01-12,0.0511844331641286
2013-01-15,0.04795258620689655
2013-01-15,1.0
2013-01-16,0.12861271676300579
2013-01-17,0.08064957078025042
2013-01-17,0.12023620755645469
2013-01-17,0.07343211766635682
2013-01-17,0.06976871343430477
2013-01-17,0.1088085734594565
2013-01-17,0.08327409918530264
2013-01-21,0.054986727341676145
2013-01-25,0.052538071065989844
2013-01-26,0.21965317919075145
2013-01-26,0.26589595375722547
2013-01-29,0.1520756267981915
2013-01-30,0.0
2013-01-31,0.08714043993231811
2013-02-03,0.10480887792848334
2013-02-04,0.0022142092860721286
2013-02-05,0.24407327586206895
2013-02-06,0.12836538461538463
2013-02-08,0.08098591549295774
2013-02-10,0.0
2013-02-12,0.5002632964718272
2013-02-16,0.311216429699842
2013-02-18,0.5214829364105084
2013-02-21,0.01624209266541289
2013-02-22,0.27163868992290446
2013-02-24,0.18278346605991658
2013-02-26,0.6231232667112938
2013-02-27,0.1589678510998308
2013-02-27,1.0
2013-02-27,0.13274111675126904
2013-02-27,0.14213197969543145
2013-02-28,0.9782766111513396
2013-03-02,0.01820250284414107
2013-03-04,0.0
2013-03-04,0.0
2013-03-09,0.15462427745664742
2013-03-09,0.05202312138728324
2013-03-09,0.2326589595375723
2013-03-09,0.10838150289017341
2013-03-09,0.5043352601156069
2013-03-09,0.4523121387283237
2013-03-10,1.0
2013-03-15,0.2913580246913581
2013-03-17,0.2720987654320988
2013-03-21,0.4024691358024691
2013-03-21,0.3846913580246914
2013-03-26,0.07489224137931035
2013-03-29,0.0995680463666685
2013-03-31,0.10213789709661544
2013-04-05,0.018779342723004695
2013-04-05,0.038461538461538464
2013-04-10,0.04433164128595601
2013-04-11,0.20809248554913296
2013-04-16,0.0
2013-04-18,0.0
2013-04-19,0.19010005265929436
2013-04-21,0.08037225042301185
2013-04-26,0.0416243654822335
2013-04-27,0.017018779342723007
2013-04-30,0.28468208092485553
2013-05-01,0.04049295774647887
2013-05-03,0.0
2013-05-04,0.11263601071682432
2013-05-08,0.09885723659030017
2013-05-11,0.0025408537964880526
2013-05-13,0.03461538461538461
2013-05-19,0.21469949312092684
2013-05-22,0.08371152058614467
2013-05-23,0.23696682464454974
2013-05-26,0.1484431571325127
2013-05-29,0.13006845708267512
2013-05-31,0.2983345401882693
2013-06-03,0.10982658959537572
2013-06-04,0.30738595220854453
2013-06-05,0.0267018779342723
2013-06-09,0.0
2013-06-12,0.06845708267509215
2013-06-17,0.10096153846153845
2013-06-22,0.22302679217958002
2013-06-24,0.02870813397129187
2013-06-26,0.09725542698670747
2013-06-30,0.07225433526011561
2013-07-02,0.0
2013-07-04,0.0737230121116377
2013-07-06,0.3917451122375091
2013-07-13,0.0
2013-07-17,0.09464705560719558
2013-07-19,0.0
2013-07-28,0.0
2013-07-30,0.13663951008803105
2013-07-30,0.0
2013-08-03,0.054349609054622994
2013-08-04,0.0849191928851487
2013-08-05,0.0
2013-08-05,0.1306301998661184
2013-08-07,0.36788753944726016
2013-08-08,0.10108061585540787
2013-08-13,0.0
2013-08-15,0.0
2013-08-19,0.24381253291205895
2013-08-23,0.38620181684262217
2013-08-24,0.12740384615384615
2013-08-24,0.17740384615384613
2013-08-24,0.038461538461538464
2013-08-24,0.34086538461538457
2013-08-26,0.1584051724137931
2013-08-26,0.02403846153846154
2013-08-26,0.0
2013-08-26,0.10937499999999999
2013-08-29,0.22469135802469137
2013-08-31,0.03286637931034483
2013-09-01,0.0
2013-09-03,0.09792771611351084
2013-09-07,0.03785211267605634
2013-09-08,0.0
2013-09-10,0.03697183098591549
2013-09-11,0.0
2013-09-24,0.20063191153238547
2013-09-25,0.09004739336492891
2013-09-27,0.06358381502890173
2013-09-28,0.0
2013-10-06,0.09502979933293236
2013-10-09,0.03949447077409163
2013-10-14,0.0
2013-10-16,0.07062285434036292
2013-10-19,0.0
2013-10-22,0.0
2013-10-22,0.0
2013-10-23,0.11560693641618498
2013-10-24,0.03502155172413793
2013-10-26,0.08136038055661872
2013-10-27,0.06490384615384616
2013-10-28,0.2148799846992445
2013-10-30,0.03715736040609137
2013-10-31,0.03125
2013-11-01,0.0013862469708419104
2013-11-04,0.06961843741034712
2013-11-05,0.15148539160324087
2013-11-06,0.2390123456790124
2013-11-08,0.0
2013-11-10,0.0
2013-11-11,0.2605915267785771
2013-11-13,0.1332280147446024
2013-11-15,0.0375
2013-11-17,0.0
2013-11-20,0.012633624878522837
2013-11-26,0.03930381562589653
2013-11-30,0.00673076923076923
2013-12-01,0.028901734104046246
2013-12-02,0.0
2013-12-03,0.08004811635409262
2013-12-05,0.0
2013-12-06,0.040865384615384616
2013-12-10,0.10000546776751053
2013-12-13,0.2538271604938272
2013-12-13,0.23160493827160497
2013-12-14,0.0
2013-12-20,0.05721153846153846
2013-12-21,0.09759686120647375
2013-12-26,0.20231213872832374
2013-12-27,0.005387931034482758
2013-12-27,0.0
2013-12-29,0.11941604242987588
2014-01-02,0.11057692307692307
2014-01-04,0.37533227006911213
2014-01-06,0.013204225352112676
2014-01-15,0.0
2014-01-20,0.052659294365455495
2014-01-20,0.07003686150605583
2014-01-21,0.06825435796710043
2014-02-02,0.028901734104046246
2014-02-03,0.0
2014-02-04,0.012910798122065727
2014-02-05,0.34780529788658315
2014-02-06,0.015625
2014-02-08,0.009683098591549297
2014-02-09,0.00093806185996821
2014-02-14,0.04278846153846153
2014-02-15,0.31308641975308643
2014-02-28,0.036292300147130946
2014-03-04,0.10115369894472087
2014-03-05,0.0
2014-03-07,0.07370558375634517
2014-03-09,0.11560693641618498
2014-03-10,0.0
2014-03-11,0.3053557154276578
2014-03-15,0.07951553449183782
2014-03-18,0.062285434036292296
2014-03-20,0.084641041062934
2014-03-24,0.09438653533518217
2014-03-26,0.07692307692307693
2014-03-27,0.3066666666666667
2014-03-28,0.06539074960127592
2014-03-29,0.0
2014-04-01,0.20999275887038377
2014-04-04,0.0
2014-04-06,0.0
2014-04-08,0.0
2014-04-11,0.07259615384615384
2014-04-13,0.08899420747761981
2014-04-15,0.02107516402429474
2014-04-17,0.0025100306147673463
2014-04-21,0.0
2014-04-23,0.07884615384615384
2014-04-26,0.04519230769230769
2014-04-27,0.0
2014-04-28,0.0
2014-05-03,0.0
2014-05-04,0.038441284886782515
2014-05-06,0.0
2014-05-10,0.17595944967414917
2014-05-10,1.0
2014-05-14,0.03667840375586855
2014-05-16,0.0
2014-05-17,0.0
2014-05-18,0.29530864197530865
2014-05-19,0.031396713615023476
2014-05-19,0.032570422535211266
2014-05-22,0.004829907395082622
2014-05-25,0.12023620755645469
2014-05-26,0.2167925791335947
2014-05-27,0.3155555555555556
2014-05-29,0.006332122687253988
2014-05-30,0.0
2014-05-31,0.05721153846153846
2014-06-02,0.0
2014-06-06,0.058653846153846154
2014-06-07,0.040865384615384616
2014-06-08,0.06485911749069644
2014-06-11,0.0
2014-06-14,0.0815123987232998
2014-06-18,0.1556842867487328
2014-06-20,0.020539906103286387
2014-06-21,0.024354460093896715
2014-06-23,0.0407561993616499
2014-06-25,0.1521939079153817
2014-06-28,0.146875
2014-06-29,0.08899420747761981
2014-07-01,0.0026241229154385895
2014-07-02,0.06538461538461539
2014-07-04,0.091324200913242
2014-07-05,0.04687499999999999
2014-07-06,0.0
2014-07-14,0.0
2014-07-17,0.003794642857142857
2014-07-18,0.0
2014-07-20,0.006839421520683594
2014-07-21,0.0
2014-07-26,0.2419753086419753
2014-07-27,0.04003887269193391
2014-07-27,0.4908073541167067
2014-08-01,0.0447198275862069
2014-08-02,0.14564735162040796
2014-08-03,0.39536567704561915
2014-08-05,0.005012095160195611
2014-08-06,0.0
2014-08-08,0.012499999999999999
2014-08-10,0.10334080594893105
2014-08-11,0.13577215811441198
2014-08-13,0.05432692307692308
2014-08-14,0.0017303998935138526
2014-08-15,0.0
2014-08-16,0.0
2014-08-19,0.004211552183219924
2014-08-22,0.039612676056338024
2014-08-22,0.0
2014-08-23,0.06220095693779904
2014-08-24,0.007142857142857143
2014-08-25,0.0
2014-08-26,0.03374413145539906
2014-08-27,0.055288461538461536
2014-08-28,0.000323261518568522
2014-08-29,0.0
2014-08-31,0.0022624040653660745
2014-09-02,0.3874734607218684
2014-09-04,0.09513915468314288
2014-09-06,0.06740389678778304
2014-09-08,0.10913461538461539
2014-09-08,0.05913461538461538
2014-09-12,0.0
2014-09-15,0.04855769230769231
2014-09-18,0.2720987654320988
2014-09-21,0.03491784037558686
2014-09-22,0.6496815286624205
2014-09-25,0.18577494692144375
2014-09-26,0.11260775862068964
2014-09-27,0.1492063492063492
2014-09-27,0.2142857142857143
2014-09-29,0.04038461538461539
2014-09-30,0.00669642857142857
2014-10-02,0.03508771929824562
2014-10-04,0.003879138222822263
2014-10-05,0.40622737146994936
2014-10-09,0.12115384615384615
2014-10-10,0.057925223802001054
2014-10-16,0.05192307692307692
2014-10-17,0.39065817409766457
2014-10-19,0.2299058653149891
2014-10-21,0.004145353591055164
2014-10-22,0.10250122609122117
2014-10-22,1.0
2014-10-25,0.2404055032585083
2014-10-27,0.0053734318462505155
2014-10-28,0.04870892018779342
2014-10-30,0.11995753715498941
2014-10-31,0.09951336869156323
2014-11-01,0.13433966347454418
2014-11-02,0.28543209876543213
2014-11-03,0.02312925170068027
2014-11-05,0.07109004739336493
2014-11-08,0.015387245683022738
2014-11-09,0.23064437591300113
2014-11-19,0.12208067940552017
2014-11-19,0.003784061305596227
2014-11-21,0.3450398262128892
2014-11-23,0.0
2014-11-24,0.0032326151856852193
2014-11-25,0.0
2014-11-25,0.22013034033309195
2014-11-26,0.07003686150605583
2014-11-27,0.0034284123144393587
2014-11-29,0.11677282377919322
2014-12-01,0.09716222866203729
2014-12-05,0.10060692219366832
2014-12-13,0.058653846153846154
2014-12-18,0.0431806213796735
2014-12-20,0.3153511947863867
2014-12-23,0.25390862944162435
2014-12-28,0.040409482758620684
2014-12-31,0.09049155229919623
2014-12-31,0.09098365137514353
2015-01-03,0.29876543209876544
2015-01-04,0.0
2015-01-06,0.07307692307692307
2015-01-06,0.06874999999999999
2015-01-08,0.03931924882629108
2015-01-08,0.0
2015-01-11,0.002414953697541311
2015-01-13,0.0
2015-01-16,0.08710153644267045
2015-01-18,0.0
2015-01-19,0.002548061381657761
2015-01-21,0.09809174913882661
2015-01-24,0.0
2015-01-25,0.002735510343648487
2015-01-27,0.05336538461538461
2015-01-28,0.02264144376185587
2015-01-30,0.04665492957746479
2015-02-02,0.08028846153846154
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,0.0960686751599322
2015-02-11,0.11691810344827586
2015-02-13,0.13739224137931033
2015-02-15,0.055288461538461536
2015-02-16,0.0
2015-02-20,0.0619131455399061
2015-02-23,0.12472379081757917
2015-02-24,0.050480769230769225
